game_date_est,season,game_id,game_status_text,home_team_id,home_team,visitor_team_id,visitor_team,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,REB_away,FG3_PCT_away,AST_away,home_team_wins
04/01/13,2012,21201103,Final,1610612763,MEM,1610612759,SAS,92,0.456,0.75,0.286,15,40,90,0.48,0.909,40,0.348,21,1
04/01/13,2012,21201104,Final,1610612745,HOU,1610612753,ORL,111,0.449,0.636,0.31,27,54,103,0.419,0.905,48,0.4,22,1
04/01/13,2012,21201105,Final,1610612750,MIN,1610612738,BOS,110,0.482,0.926,0.278,30,31,100,0.519,0.643,37,0.438,25,1
04/01/13,2012,21201106,Final,1610612762,UTA,1610612757,POR,112,0.542,0.722,0.409,26,32,102,0.582,0.647,30,0.565,25,1
04/01/13,2012,21201107,Final,1610612746,LAC,1610612754,IND,106,0.488,0.885,0.313,24,36,109,0.549,0.75,35,0.435,29,0
03/31/13,2012,21201095,Final,1610612764,WAS,1610612761,TOR,109,0.482,0.643,0.529,24,48,92,0.395,0.808,45,0.368,21,1
03/31/13,2012,21201096,Final,1610612740,NOP,1610612739,CLE,112,0.541,0.69,0.571,23,45,92,0.463,0.75,31,0.389,20,1
03/31/13,2012,21201097,Final,1610612741,CHI,1610612765,DET,95,0.395,0.675,0.348,19,37,94,0.5,0.682,45,0.438,22,1
03/31/13,2012,21201098,Final,1610612759,SAS,1610612748,MIA,86,0.443,0.563,0.292,26,49,88,0.465,0.667,33,0.429,23,0
03/31/13,2012,21201099,Final,1610612752,NYK,1610612738,BOS,108,0.486,0.774,0.519,23,41,89,0.432,0.783,37,0.28,12,1
03/30/13,2012,21201085,Final,1610612742,DAL,1610612741,CHI,100,0.506,0.778,0.333,24,39,98,0.475,0.556,39,0.571,24,1
03/30/13,2012,21201086,Final,1610612737,ATL,1610612753,ORL,97,0.436,0.742,0.286,18,44,88,0.391,0.593,53,0.308,12,1
03/30/13,2012,21201087,Final,1610612755,PHI,1610612766,CHA,100,0.521,0.704,0.313,28,33,92,0.5,0.609,35,0.25,22,1
03/30/13,2012,21201088,Final,1610612745,HOU,1610612746,LAC,98,0.438,0.704,0.375,17,48,81,0.397,0.857,38,0.318,15,1
03/30/13,2012,21201089,Final,1610612750,MIN,1610612763,MEM,86,0.433,0.676,0.313,19,35,99,0.507,0.704,35,0.6,25,0
03/30/13,2012,21201090,Final,1610612749,MIL,1610612760,OKC,99,0.378,0.867,0.414,24,45,109,0.533,0.781,48,0.25,24,0
03/30/13,2012,21201091,Final,1610612762,UTA,1610612751,BKN,116,0.556,0.667,0.588,27,35,107,0.519,0.789,43,0.348,25,1
03/30/13,2012,21201092,Final,1610612756,PHX,1610612754,IND,104,0.488,0.947,0.5,30,35,112,0.463,0.739,45,0.267,18,0
03/30/13,2012,21201093,Final,1610612758,SAC,1610612747,LAL,98,0.453,0.813,0.292,19,44,103,0.463,0.654,42,0.333,28,0
03/30/13,2012,21201094,Final,1610612744,GSW,1610612757,POR,125,0.54,0.815,0.45,22,52,98,0.384,0.828,38,0.348,23,1
03/29/13,2012,21201074,Final,1610612753,ORL,1610612764,WAS,97,0.43,0.818,0.333,23,41,92,0.37,0.875,55,0.2,15,1
03/29/13,2012,21201075,Final,1610612738,BOS,1610612737,ATL,118,0.542,0.81,0.478,25,37,107,0.455,0.792,40,0.4,28,1
03/29/13,2012,21201076,Final,1610612752,NYK,1610612766,CHA,111,0.494,0.867,0.474,14,37,102,0.466,0.774,34,0.385,18,1
03/29/13,2012,21201077,Final,1610612765,DET,1610612761,TOR,82,0.408,0.652,0.278,25,34,99,0.537,0.778,42,0.308,25,0
03/29/13,2012,21201078,Final,1610612739,CLE,1610612755,PHI,87,0.43,0.6,0.222,24,40,97,0.488,0.6,43,0.389,26,0
03/29/13,2012,21201079,Final,1610612763,MEM,1610612745,HOU,103,0.506,0.905,0.364,24,42,94,0.42,0.81,35,0.333,19,1
03/29/13,2012,21201080,Final,1610612740,NOP,1610612748,MIA,89,0.459,0.889,0.278,19,34,108,0.609,0.625,27,0.519,30,0
03/29/13,2012,21201081,Final,1610612750,MIN,1610612760,OKC,101,0.446,0.815,0.333,20,46,93,0.456,0.8,41,0.313,16,1
03/29/13,2012,21201082,Final,1610612759,SAS,1610612746,LAC,104,0.527,0.952,0.4,29,32,102,0.506,0.571,38,0.421,26,1
03/29/13,2012,21201083,Final,1610612743,DEN,1610612751,BKN,109,0.568,0.677,0.286,23,33,87,0.405,0.5,49,0.25,18,1
03/29/13,2012,21201084,Final,1610612757,POR,1610612762,UTA,95,0.493,0.719,0.462,22,35,105,0.5,0.833,42,0.211,25,0
03/28/13,2012,21201071,Final,1610612749,MIL,1610612747,LAL,113,0.484,0.727,0.368,22,43,103,0.442,0.769,40,0.25,19,1
03/28/13,2012,21201072,Final,1610612742,DAL,1610612754,IND,78,0.386,0.714,0.286,18,34,103,0.476,0.615,55,0.467,22,0
03/28/13,2012,21201073,Final,1610612756,PHX,1610612758,SAC,103,0.447,0.522,0.35,29,37,117,0.53,0.917,50,0.389,21,0
03/27/13,2012,21201057,Final,1610612761,TOR,1610612737,ATL,88,0.449,0.7,0.235,20,42,107,0.494,0.85,40,0.476,27,0
03/27/13,2012,21201058,Final,1610612755,PHI,1610612749,MIL,100,0.472,0.889,0.5,28,48,92,0.416,0.923,44,0.25,18,1
03/27/13,2012,21201059,Final,1610612766,CHA,1610612753,ORL,114,0.518,0.714,0.3,26,43,108,0.524,0.722,34,0.368,33,1
03/27/13,2012,21201060,Final,1610612739,CLE,1610612738,BOS,92,0.442,0.643,0.412,26,46,93,0.447,0.714,37,0.357,27,0
03/27/13,2012,21201061,Final,1610612752,NYK,1610612763,MEM,108,0.514,0.864,0.419,18,31,101,0.471,0.829,34,0.286,14,1
03/27/13,2012,21201062,Final,1610612741,CHI,1610612748,MIA,101,0.471,0.722,0.364,27,43,97,0.481,0.696,31,0.35,15,1
03/27/13,2012,21201063,Final,1610612740,NOP,1610612746,LAC,91,0.493,0.708,0.286,19,35,105,0.466,0.857,35,0.448,18,0
03/27/13,2012,21201064,Final,1610612745,HOU,1610612754,IND,91,0.386,0.808,0.286,18,42,100,0.449,0.857,45,0.333,20,0
03/27/13,2012,21201065,Final,1610612760,OKC,1610612764,WAS,103,0.46,0.902,0.571,20,41,80,0.321,0.724,43,0.25,17,1
03/27/13,2012,21201066,Final,1610612750,MIN,1610612747,LAL,117,0.464,0.733,0.294,23,45,120,0.537,0.579,44,0.455,27,0
03/27/13,2012,21201067,Final,1610612759,SAS,1610612743,DEN,100,0.461,0.741,0.667,20,38,99,0.477,0.882,41,0,26,1
03/27/13,2012,21201068,Final,1610612762,UTA,1610612756,PHX,103,0.518,0.692,0.4,30,46,88,0.447,0.737,36,0.375,27,1
03/27/13,2012,21201069,Final,1610612744,GSW,1610612758,SAC,98,0.456,0.846,0.208,30,41,105,0.456,0.571,45,0.393,24,0
03/27/13,2012,21201070,Final,1610612757,POR,1610612751,BKN,93,0.439,0.619,0.444,22,40,111,0.484,0.56,54,0.25,24,0
03/26/13,2012,21201054,Final,1610612738,BOS,1610612752,NYK,85,0.449,0.773,0.3,20,40,100,0.433,0.778,41,0.286,11,0
03/26/13,2012,21201055,Final,1610612765,DET,1610612750,MIN,82,0.405,0.846,0.35,18,37,105,0.532,0.875,41,0.538,26,0
03/26/13,2012,21201056,Final,1610612742,DAL,1610612746,LAC,109,0.488,0.852,0.261,23,42,102,0.447,0.64,44,0.303,19,1
03/25/13,2012,21201048,Final,1610612764,WAS,1610612763,MEM,107,0.5,0.682,0.385,17,42,94,0.442,0.909,43,0.375,17,1
03/25/13,2012,21201049,Final,1610612753,ORL,1610612748,MIA,94,0.43,0.611,0.375,25,43,108,0.474,0.655,44,0.536,31,0
03/25/13,2012,21201050,Final,1610612754,IND,1610612737,ATL,100,0.476,0.8,0.348,18,49,94,0.45,0.6,38,0.333,18,1
03/25/13,2012,21201051,Final,1610612740,NOP,1610612743,DEN,110,0.482,0.933,0.56,30,45,86,0.379,0.795,32,0.313,14,1
03/25/13,2012,21201052,Final,1610612762,UTA,1610612755,PHI,107,0.488,0.857,0.5,22,46,91,0.386,0.821,38,0.286,9,1
03/25/13,2012,21201053,Final,1610612744,GSW,1610612747,LAL,109,0.478,0.684,0.435,22,48,103,0.396,0.694,51,0.231,17,1
03/24/13,2012,21201040,Final,1610612749,MIL,1610612737,ATL,99,0.457,0.556,0.238,26,50,104,0.5,0.762,37,0.385,28,0
03/24/13,2012,21201041,Final,1610612748,MIA,1610612766,CHA,109,0.5,0.87,0.433,28,48,77,0.337,0.667,45,0.2,9,1
03/24/13,2012,21201042,Final,1610612745,HOU,1610612759,SAS,96,0.4,0.852,0.346,19,44,95,0.423,0.905,38,0.455,19,1
03/24/13,2012,21201043,Final,1610612760,OKC,1610612757,POR,103,0.524,0.722,0.364,23,43,83,0.405,0.692,34,0.385,22,1
03/24/13,2012,21201044,Final,1610612750,MIN,1610612741,CHI,97,0.5,0.684,0.5,27,32,104,0.461,0.706,52,0.385,25,0
03/24/13,2012,21201045,Final,1610612742,DAL,1610612762,UTA,113,0.543,0.848,0.5,23,34,108,0.512,0.81,38,0.412,23,1
03/24/13,2012,21201046,Final,1610612756,PHX,1610612751,BKN,100,0.414,0.706,0.286,22,48,102,0.461,0.903,44,0.286,19,0
03/24/13,2012,21201047,Final,1610612758,SAC,1610612755,PHI,103,0.494,0.833,0.375,18,37,117,0.49,0.714,48,0.381,31,0
03/23/13,2012,21201033,Final,1610612766,CHA,1610612765,DET,91,0.427,0.92,0.235,14,41,92,0.456,0.714,40,0.385,31,0
03/23/13,2012,21201034,Final,1610612752,NYK,1610612761,TOR,110,0.519,0.913,0.368,20,44,84,0.447,0.667,35,0.174,13,1
03/23/13,2012,21201035,Final,1610612741,CHI,1610612754,IND,87,0.432,0.636,0.273,21,46,84,0.385,0.792,43,0.357,13,1
03/23/13,2012,21201036,Final,1610612763,MEM,1610612738,BOS,110,0.457,0.833,0.364,26,44,106,0.514,0.75,37,0.45,19,1
03/23/13,2012,21201037,Final,1610612743,DEN,1610612758,SAC,101,0.435,0.719,0.286,25,46,95,0.453,0.529,36,0.286,24,1
03/23/13,2012,21201038,Final,1610612746,LAC,1610612751,BKN,101,0.468,0.75,0.346,19,41,95,0.459,0.75,33,0.36,27,1
03/23/13,2012,21201039,Final,1610612744,GSW,1610612764,WAS,101,0.493,0.773,0.5,25,42,92,0.409,0.813,38,0.412,20,1
03/22/13,2012,21201022,Final,1610612761,TOR,1610612752,NYK,94,0.456,0.786,0.344,19,33,99,0.535,0.542,40,0.455,16,0
03/22/13,2012,21201023,Final,1610612753,ORL,1610612760,OKC,89,0.413,0.8,0.313,20,44,97,0.425,0.727,49,0.238,17,0
03/22/13,2012,21201024,Final,1610612754,IND,1610612749,MIL,102,0.481,0.767,0.25,23,56,78,0.307,0.591,52,0.158,17,1
03/22/13,2012,21201025,Final,1610612737,ATL,1610612757,POR,93,0.446,0.75,0.292,27,41,104,0.471,0.75,48,0.556,22,0
03/22/13,2012,21201026,Final,1610612748,MIA,1610612765,DET,103,0.559,0.731,0.533,21,33,89,0.41,0.778,47,0.318,21,1
03/22/13,2012,21201027,Final,1610612740,NOP,1610612763,MEM,90,0.474,0.778,0.286,19,49,83,0.411,0.8,33,0.3,14,1
03/22/13,2012,21201028,Final,1610612745,HOU,1610612739,CLE,116,0.571,0.667,0.345,26,54,78,0.36,0.8,32,0.2,14,1
03/22/13,2012,21201029,Final,1610612742,DAL,1610612738,BOS,104,0.463,0.786,0.316,26,48,94,0.416,0.926,38,0.294,19,1
03/22/13,2012,21201030,Final,1610612759,SAS,1610612762,UTA,104,0.464,0.75,0.4,23,46,97,0.427,0.583,48,0.471,23,1
03/22/13,2012,21201031,Final,1610612756,PHX,1610612750,MIN,86,0.379,0.476,0.182,24,48,117,0.532,0.775,50,0.167,28,0
03/22/13,2012,21201032,Final,1610612747,LAL,1610612764,WAS,100,0.481,0.647,0.478,27,48,103,0.46,0.75,39,0.423,28,0
03/21/13,2012,21201019,Final,1610612741,CHI,1610612757,POR,89,0.438,0.636,0.286,30,41,99,0.488,0.7,45,0.476,19,0
03/21/13,2012,21201020,Final,1610612743,DEN,1610612755,PHI,101,0.487,0.741,0.636,18,34,100,0.551,0.636,34,0.389,27,1
03/21/13,2012,21201021,Final,1610612758,SAC,1610612750,MIN,101,0.533,0.833,0.333,21,40,98,0.418,0.833,45,0.053,27,1
03/20/13,2012,21201008,Final,1610612766,CHA,1610612761,TOR,107,0.467,0.725,0.5,21,42,101,0.422,1,45,0.227,18,1
03/20/13,2012,21201009,Final,1610612739,CLE,1610612748,MIA,95,0.457,0.824,0.333,20,42,98,0.444,0.733,34,0.414,21,0
03/20/13,2012,21201010,Final,1610612752,NYK,1610612753,ORL,106,0.526,0.688,0.441,20,34,94,0.481,0.722,42,0.294,18,1
03/20/13,2012,21201011,Final,1610612737,ATL,1610612749,MIL,98,0.481,0.824,0.444,26,47,90,0.374,0.727,46,0.421,20,1
03/20/13,2012,21201012,Final,1610612763,MEM,1610612760,OKC,90,0.36,0.833,0.4,11,54,89,0.357,0.844,46,0.111,9,1
03/20/13,2012,21201013,Final,1610612740,NOP,1610612738,BOS,87,0.437,0.769,0.313,20,45,86,0.458,0.941,28,0.286,20,1
03/20/13,2012,21201014,Final,1610612745,HOU,1610612762,UTA,100,0.447,0.813,0.261,15,44,93,0.456,0.8,36,0.294,19,1
03/20/13,2012,21201015,Final,1610612742,DAL,1610612751,BKN,96,0.5,0.6,0.368,19,34,113,0.506,0.762,45,0.333,21,0
03/20/13,2012,21201016,Final,1610612759,SAS,1610612744,GSW,104,0.482,0.933,0.308,27,38,93,0.44,0.867,39,0.5,16,1
03/20/13,2012,21201017,Final,1610612756,PHX,1610612764,WAS,79,0.337,0.909,0.2,17,40,88,0.485,0.64,41,0.4,22,0
03/20/13,2012,21201018,Final,1610612746,LAC,1610612755,PHI,101,0.526,0.684,0.3,24,44,72,0.367,0.8,37,0.3,22,1
03/19/13,2012,21201004,Final,1610612754,IND,1610612753,ORL,95,0.391,0.875,0.261,18,63,73,0.318,0.667,42,0.2,12,1
03/19/13,2012,21201005,Final,1610612749,MIL,1610612757,POR,102,0.483,0.692,0.474,29,43,95,0.434,0.769,40,0.5,24,1
03/19/13,2012,21201006,Final,1610612760,OKC,1610612743,DEN,104,0.435,0.839,0.16,21,45,114,0.448,0.828,52,0.19,23,0
03/19/13,2012,21201007,Final,1610612758,SAC,1610612746,LAC,116,0.507,0.824,0.5,25,37,101,0.45,0.769,37,0.346,30,1
03/18/13,2012,21200993,Final,1610612755,PHI,1610612757,POR,101,0.5,0.769,0.313,31,43,100,0.422,0.857,46,0.429,26,1
03/18/13,2012,21200994,Final,1610612766,CHA,1610612764,WAS,119,0.532,0.788,0.409,32,31,114,0.531,0.759,41,0.4,27,1
03/18/13,2012,21200995,Final,1610612739,CLE,1610612754,IND,90,0.38,0.667,0.25,21,45,111,0.443,0.862,57,0.364,29,0
03/18/13,2012,21200996,Final,1610612737,ATL,1610612742,DAL,113,0.56,0.724,0.381,26,31,127,0.573,0.857,39,0.591,33,0
03/18/13,2012,21200997,Final,1610612765,DET,1610612751,BKN,82,0.436,0.867,0.056,20,33,119,0.542,0.87,41,0.429,21,0
03/18/13,2012,21200998,Final,1610612738,BOS,1610612748,MIA,103,0.542,0.625,0.476,24,33,105,0.494,0.667,39,0.35,25,0
03/18/13,2012,21200999,Final,1610612741,CHI,1610612743,DEN,118,0.49,0.842,0.381,29,42,119,0.46,0.741,53,0.35,26,0
03/18/13,2012,21201000,Final,1610612763,MEM,1610612750,MIN,92,0.488,0.636,0.313,19,49,77,0.337,0.722,45,0.25,14,1
03/18/13,2012,21201001,Final,1610612740,NOP,1610612744,GSW,72,0.337,1,0.176,17,41,93,0.5,0.867,44,0.526,21,0
03/18/13,2012,21201002,Final,1610612756,PHX,1610612747,LAL,99,0.483,0.467,0.4,21,55,76,0.333,0.813,45,0.227,15,1
03/18/13,2012,21201003,Final,1610612762,UTA,1610612752,NYK,83,0.382,0.667,0.474,17,46,90,0.464,0.72,34,0.348,18,0
03/17/13,2012,21200985,Final,1610612761,TOR,1610612748,MIA,91,0.415,0.917,0.1,15,51,108,0.582,0.69,26,0.455,31,0
03/17/13,2012,21200986,Final,1610612749,MIL,1610612753,ORL,115,0.444,0.885,0.444,25,46,109,0.505,0.667,44,0.238,21,1
03/17/13,2012,21200987,Final,1610612746,LAC,1610612752,NYK,93,0.453,0.548,0.286,20,51,80,0.358,0.714,39,0.462,21,1
03/17/13,2012,21200988,Final,1610612745,HOU,1610612744,GSW,78,0.326,0.813,0.257,16,48,108,0.458,0.778,50,0.5,27,0
03/17/13,2012,21200989,Final,1610612750,MIN,1610612740,NOP,97,0.563,0.741,0.333,18,27,95,0.459,0.75,41,0.385,20,1
03/17/13,2012,21200990,Final,1610612742,DAL,1610612760,OKC,101,0.458,1,0.429,18,34,107,0.488,0.8,46,0.238,17,0
03/17/13,2012,21200991,Final,1610612751,BKN,1610612737,ATL,93,0.419,0.813,0.348,17,50,105,0.524,0.692,38,0.381,30,0
03/17/13,2012,21200992,Final,1610612747,LAL,1610612758,SAC,113,0.569,0.655,0.429,28,43,102,0.438,1,33,0.323,21,1
03/16/13,2012,21200979,Final,1610612764,WAS,1610612756,PHX,127,0.516,0.85,0.667,30,42,105,0.477,0.75,48,0.286,19,1
03/16/13,2012,21200980,Final,1610612738,BOS,1610612766,CHA,105,0.519,0.65,0.667,28,42,88,0.447,0.619,35,0.35,23,1
03/16/13,2012,21200981,Final,1610612755,PHI,1610612754,IND,98,0.494,0.737,0.462,28,41,91,0.386,0.81,47,0.375,25,1
03/16/13,2012,21200982,Final,1610612759,SAS,1610612739,CLE,119,0.577,0.793,0.353,32,43,113,0.506,0.645,29,0.467,22,1
03/16/13,2012,21200983,Final,1610612762,UTA,1610612763,MEM,90,0.437,0.742,0.313,18,38,84,0.429,0.636,42,0.333,14,1
03/16/13,2012,21200984,Final,1610612757,POR,1610612765,DET,112,0.477,0.958,0.368,25,45,101,0.526,0.667,33,0.294,19,1
03/15/13,2012,21200969,Final,1610612761,TOR,1610612766,CHA,92,0.485,0.852,0.3,16,46,78,0.325,0.69,36,0.273,14,1
03/15/13,2012,21200970,Final,1610612764,WAS,1610612740,NOP,96,0.5,0.789,0.45,23,39,87,0.438,0.737,40,0.158,15,1
03/15/13,2012,21200971,Final,1610612754,IND,1610612747,LAL,93,0.374,0.778,0.444,17,54,99,0.423,0.667,48,0.5,27,0
03/15/13,2012,21200972,Final,1610612737,ATL,1610612756,PHX,107,0.488,0.813,0.522,27,41,94,0.443,0.677,46,0.158,20,1
03/15/13,2012,21200973,Final,1610612745,HOU,1610612750,MIN,108,0.486,0.806,0.355,25,44,100,0.481,0.8,36,0.25,25,1
03/15/13,2012,21200974,Final,1610612760,OKC,1610612753,ORL,117,0.553,0.674,0.308,21,52,104,0.435,0.81,33,0.259,12,1
03/15/13,2012,21200975,Final,1610612749,MIL,1610612748,MIA,94,0.371,0.905,0.36,18,48,107,0.519,0.818,41,0.467,24,0
03/15/13,2012,21200976,Final,1610612742,DAL,1610612739,CLE,96,0.5,0.636,0.333,25,46,86,0.436,0.611,39,0.438,18,1
03/15/13,2012,21200977,Final,1610612743,DEN,1610612763,MEM,87,0.455,0.727,0.083,18,42,80,0.353,0.842,47,0.333,16,1
03/15/13,2012,21200978,Final,1610612744,GSW,1610612741,CHI,95,0.447,0.8,0.214,16,34,113,0.518,0.864,43,0.5,28,0
03/14/13,2012,21200967,Final,1610612759,SAS,1610612742,DAL,92,0.44,0.765,0.385,31,49,91,0.446,0.9,35,0.421,21,1
03/14/13,2012,21200968,Final,1610612757,POR,1610612752,NYK,105,0.513,0.714,0.357,24,44,90,0.439,0.647,40,0.28,20,1
03/13/13,2012,21200956,Final,1610612755,PHI,1610612748,MIA,94,0.471,0.583,0.389,29,40,98,0.467,0.852,39,0.25,25,0
03/13/13,2012,21200957,Final,1610612764,WAS,1610612749,MIL,106,0.5,0.5,0.5,25,48,93,0.459,0.75,44,0.333,23,1
03/13/13,2012,21200958,Final,1610612754,IND,1610612750,MIN,107,0.5,0.615,0.36,22,49,91,0.438,0.833,36,0.316,19,1
03/13/13,2012,21200959,Final,1610612738,BOS,1610612761,TOR,112,0.513,0.8,0.4,29,40,88,0.43,0.895,34,0.231,17,1
03/13/13,2012,21200960,Final,1610612737,ATL,1610612747,LAL,96,0.468,0.667,0.364,22,52,92,0.391,0.75,45,0.276,17,1
03/13/13,2012,21200961,Final,1610612745,HOU,1610612756,PHX,111,0.513,0.767,0.476,26,46,81,0.42,0.7,29,0.286,20,1
03/13/13,2012,21200962,Final,1610612760,OKC,1610612762,UTA,110,0.536,0.879,0.438,20,48,87,0.35,0.788,35,0.333,21,1
03/13/13,2012,21200963,Final,1610612758,SAC,1610612741,CHI,121,0.542,0.846,0.391,17,40,79,0.386,0.867,39,0.095,19,1
03/13/13,2012,21200964,Final,1610612743,DEN,1610612752,NYK,117,0.488,0.703,0.429,22,53,94,0.43,0.682,33,0.393,22,1
03/13/13,2012,21200965,Final,1610612746,LAC,1610612763,MEM,85,0.431,0.944,0.231,22,34,96,0.544,0.762,31,0.5,20,0
03/13/13,2012,21200966,Final,1610612744,GSW,1610612765,DET,105,0.569,0.6,0.444,27,42,97,0.449,0.857,38,0.294,26,1
03/12/13,2012,21200948,Final,1610612766,CHA,1610612738,BOS,100,0.455,0.8,0.353,20,48,74,0.409,0.64,29,0.308,15,1
03/12/13,2012,21200949,Final,1610612753,ORL,1610612747,LAL,97,0.398,0.765,0.313,18,44,106,0.466,0.617,41,0.36,20,0
03/12/13,2012,21200950,Final,1610612739,CLE,1610612764,WAS,95,0.41,0.76,0.308,24,48,90,0.408,0.821,46,0.294,20,1
03/12/13,2012,21200951,Final,1610612751,BKN,1610612740,NOP,108,0.5,0.742,0.313,17,42,98,0.513,0.867,31,0.313,23,1
03/12/13,2012,21200952,Final,1610612748,MIA,1610612737,ATL,98,0.427,0.733,0.3,27,45,81,0.423,0.714,43,0.227,19,1
03/12/13,2012,21200953,Final,1610612749,MIL,1610612742,DAL,108,0.483,0.824,0.381,30,42,115,0.5,0.815,41,0.379,23,0
03/12/13,2012,21200954,Final,1610612750,MIN,1610612759,SAS,107,0.537,0.389,0.6,30,49,83,0.354,0.889,39,0.31,19,1
03/12/13,2012,21200955,Final,1610612757,POR,1610612763,MEM,97,0.405,0.966,0.313,17,46,102,0.513,0.677,37,0.273,31,0
03/11/13,2012,21200943,Final,1610612755,PHI,1610612751,BKN,106,0.526,0.667,0.533,31,35,97,0.494,0.688,40,0.316,28,1
03/11/13,2012,21200944,Final,1610612759,SAS,1610612760,OKC,105,0.524,0.786,0.381,25,35,93,0.429,0.875,43,0.353,16,1
03/11/13,2012,21200945,Final,1610612762,UTA,1610612765,DET,103,0.519,0.867,0.375,26,47,90,0.425,0.833,30,0.35,14,1
03/11/13,2012,21200946,Final,1610612756,PHX,1610612743,DEN,93,0.417,0.773,0.3,25,43,108,0.512,0.68,45,0.25,25,0
03/11/13,2012,21200947,Final,1610612744,GSW,1610612752,NYK,92,0.41,0.708,0.55,16,59,63,0.274,0.643,42,0.185,12,1
03/10/13,2012,21200934,Final,1610612760,OKC,1610612738,BOS,91,0.441,0.818,0.25,21,41,79,0.377,0.7,44,0.35,17,1
03/10/13,2012,21200935,Final,1610612747,LAL,1610612741,CHI,90,0.453,0.5,0.192,21,50,81,0.371,0.917,46,0.25,17,1
03/10/13,2012,21200936,Final,1610612761,TOR,1610612739,CLE,100,0.393,0.765,0.348,22,47,96,0.419,0.63,45,0.333,20,1
03/10/13,2012,21200937,Final,1610612753,ORL,1610612755,PHI,99,0.494,0.714,0.444,28,41,91,0.465,0.6,38,0.417,26,1
03/10/13,2012,21200938,Final,1610612748,MIA,1610612754,IND,105,0.559,0.71,0.5,20,28,91,0.413,0.853,33,0.37,14,1
03/10/13,2012,21200939,Final,1610612740,NOP,1610612757,POR,98,0.465,0.778,0.55,25,48,96,0.487,0.917,30,0.44,20,1
03/10/13,2012,21200940,Final,1610612750,MIN,1610612742,DAL,77,0.364,0.786,0.111,21,40,100,0.457,0.8,59,0.381,27,0
03/10/13,2012,21200941,Final,1610612758,SAC,1610612749,MIL,113,0.468,0.76,0.273,23,43,115,0.46,0.737,44,0.368,22,0
03/10/13,2012,21200942,Final,1610612746,LAC,1610612765,DET,129,0.625,0.6,0.5,37,35,97,0.469,0.619,28,0.478,25,1
03/09/13,2012,21200927,Final,1610612737,ATL,1610612751,BKN,80,0.416,0.688,0.278,20,44,93,0.434,0.682,43,0.261,20,0
03/09/13,2012,21200928,Final,1610612752,NYK,1610612762,UTA,113,0.507,0.8,0.406,21,39,84,0.385,0.762,40,0.308,13,1
03/09/13,2012,21200929,Final,1610612764,WAS,1610612766,CHA,104,0.5,0.75,0.556,23,45,87,0.405,0.783,32,0.333,19,1
03/09/13,2012,21200930,Final,1610612763,MEM,1610612740,NOP,96,0.469,0.8,0.308,21,43,85,0.43,0.882,42,0.167,17,1
03/09/13,2012,21200931,Final,1610612743,DEN,1610612750,MIN,111,0.538,0.818,0.529,23,43,88,0.417,0.684,40,0.278,23,1
03/09/13,2012,21200932,Final,1610612756,PHX,1610612745,HOU,107,0.451,0.641,0.444,18,47,105,0.43,0.667,39,0.463,22,1
03/09/13,2012,21200933,Final,1610612744,GSW,1610612749,MIL,93,0.451,0.65,0.4,21,47,103,0.487,0.737,42,0.464,29,0
03/08/13,2012,21200915,Final,1610612766,CHA,1610612760,OKC,94,0.412,0.68,0.304,25,37,116,0.568,0.75,49,0.5,28,0
03/08/13,2012,21200916,Final,1610612753,ORL,1610612754,IND,86,0.39,0.895,0.333,16,38,115,0.518,0.783,45,0.579,33,0
03/08/13,2012,21200918,Final,1610612751,BKN,1610612764,WAS,95,0.395,0.576,0.444,14,61,78,0.356,0.647,44,0.176,18,1
03/08/13,2012,21200919,Final,1610612765,DET,1610612742,DAL,99,0.406,0.632,0.3,19,52,102,0.526,0.6,41,0.5,29,0
03/08/13,2012,21200920,Final,1610612739,CLE,1610612763,MEM,92,0.458,0.769,0.429,19,33,103,0.523,0.818,37,0.364,30,0
03/08/13,2012,21200917,Final,1610612738,BOS,1610612737,ATL,107,0.513,0.85,0.5,23,35,102,0.455,0.765,41,0.333,32,1
03/08/13,2012,21200921,Final,1610612748,MIA,1610612755,PHI,102,0.532,0.769,0.381,23,39,93,0.481,0.818,33,0.476,22,1
03/08/13,2012,21200922,Final,1610612741,CHI,1610612762,UTA,89,0.37,0.833,0.235,19,50,88,0.457,0.667,46,0.2,18,1
03/08/13,2012,21200923,Final,1610612759,SAS,1610612757,POR,106,0.524,0.8,0.316,22,29,136,0.616,0.81,38,0.619,27,0
03/08/13,2012,21200924,Final,1610612758,SAC,1610612756,PHX,121,0.549,0.857,0.481,30,38,112,0.478,0.826,38,0.304,33,1
03/08/13,2012,21200925,Final,1610612747,LAL,1610612761,TOR,118,0.429,0.722,0.359,23,47,116,0.516,0.75,43,0.364,32,1
03/08/13,2012,21200926,Final,1610612744,GSW,1610612745,HOU,88,0.379,0.65,0.429,18,51,94,0.365,0.735,45,0.429,21,0
03/07/13,2012,21200913,Final,1610612752,NYK,1610612760,OKC,94,0.407,1,0.323,10,38,95,0.443,0.862,42,0.381,16,0
03/07/13,2012,21200914,Final,1610612743,DEN,1610612746,LAC,107,0.558,0.833,0.478,33,38,92,0.424,0.813,36,0.318,21,1
03/06/13,2012,21200899,Final,1610612766,CHA,1610612751,BKN,78,0.381,0.667,0.222,21,29,99,0.507,0.818,49,0.481,23,0
